start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part,channel
124800,82.10514,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
125520,82.5788235,227,0.14934188124999404,42,F2.5#,80,2,0
125520,82.5788235,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
126240,83.052507,227,0.14934188124999404,42,F2.5#,80,2,0
126240,83.052507,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
126720,83.368296,227,0.14934188124999404,45,A2.75,80,2,0
126720,83.368296,227,0.14934188124999404,52,E3.333333333333333,80,2,0
127440,83.8419795,227,0.14934188124999404,45,A2.75,80,2,0
127440,83.8419795,227,0.14934188124999404,52,E3.333333333333333,80,2,0
128160,84.315663,227,0.14934188124999404,45,A2.75,80,2,0
128160,84.315663,227,0.14934188124999404,52,E3.333333333333333,80,2,0
128640,84.631452,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
128640,84.631452,227,0.14934188124999404,54,F3.5#,80,2,0
129360,85.1051355,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
129360,85.1051355,227,0.14934188124999404,54,F3.5#,80,2,0
130080,85.578819,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
130080,85.578819,227,0.14934188124999404,54,F3.5#,80,2,0
130560,85.894608,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
130560,85.894608,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
131280,86.3682915,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
131280,86.3682915,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
132000,86.841975,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
132000,86.841975,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
132480,87.157764,227,0.14934188124999404,42,F2.5#,80,2,0
132480,87.157764,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
133200,87.6314475,227,0.14934188124999404,42,F2.5#,80,2,0
133200,87.6314475,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
133920,88.105131,227,0.14934188124999404,42,F2.5#,80,2,0
133920,88.105131,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
134400,88.42092,227,0.14934188124999404,45,A2.75,80,2,0
134400,88.42092,227,0.14934188124999404,52,E3.333333333333333,80,2,0
135120,88.8946035,227,0.14934188124999404,45,A2.75,80,2,0
135120,88.8946035,227,0.14934188124999404,52,E3.333333333333333,80,2,0
135840,89.368287,227,0.14934188124999404,45,A2.75,80,2,0
135840,89.368287,227,0.14934188124999404,52,E3.333333333333333,80,2,0
136320,89.684076,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
136320,89.684076,227,0.14934188124999404,54,F3.5#,80,2,0
137040,90.1577595,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
137040,90.1577595,227,0.14934188124999404,54,F3.5#,80,2,0
137760,90.631443,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
137760,90.631443,227,0.14934188124999404,54,F3.5#,80,2,0
138240,90.947232,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
138240,90.947232,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
138960,91.4209155,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
138960,91.4209155,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
139680,91.894599,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
139680,91.894599,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
140160,92.210388,227,0.14934188124999404,42,F2.5#,80,2,0
140160,92.210388,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
140880,92.6840715,227,0.14934188124999404,42,F2.5#,80,2,0
140880,92.6840715,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
141600,93.157755,227,0.14934188124999404,42,F2.5#,80,2,0
141600,93.157755,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
142080,93.473544,227,0.14934188124999404,45,A2.75,80,2,0
142080,93.473544,227,0.14934188124999404,52,E3.333333333333333,80,2,0
142800,93.9472275,227,0.14934188124999404,45,A2.75,80,2,0
142800,93.9472275,227,0.14934188124999404,52,E3.333333333333333,80,2,0
143520,94.420911,227,0.14934188124999404,45,A2.75,80,2,0
143520,94.420911,227,0.14934188124999404,52,E3.333333333333333,80,2,0
144000,94.7367,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
144000,94.7367,227,0.14934188124999404,54,F3.5#,80,2,0
144720,95.2103835,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
144720,95.2103835,227,0.14934188124999404,54,F3.5#,80,2,0
145440,95.684067,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
145440,95.684067,227,0.14934188124999404,54,F3.5#,80,2,0
145920,95.999856,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
145920,95.999856,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
146640,96.4735395,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
146640,96.4735395,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
147360,96.947223,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
147360,96.947223,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
147840,97.263012,227,0.14934188124999404,42,F2.5#,80,2,0
147840,97.263012,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
148560,97.7366955,227,0.14934188124999404,42,F2.5#,80,2,0
148560,97.7366955,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
149280,98.210379,227,0.14934188124999404,42,F2.5#,80,2,0
149280,98.210379,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
149760,98.526168,227,0.14934188124999404,45,A2.75,80,2,0
149760,98.526168,227,0.14934188124999404,52,E3.333333333333333,80,2,0
150480,98.9998515,227,0.14934188124999404,45,A2.75,80,2,0
150480,98.9998515,227,0.14934188124999404,52,E3.333333333333333,80,2,0
151200,99.473535,227,0.14934188124999404,45,A2.75,80,2,0
151200,99.473535,227,0.14934188124999404,52,E3.333333333333333,80,2,0
151680,99.789324,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
151680,99.789324,227,0.14934188124999404,54,F3.5#,80,2,0
152400,100.2630075,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
152400,100.2630075,227,0.14934188124999404,54,F3.5#,80,2,0
153120,100.736691,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
153120,100.736691,227,0.14934188124999404,54,F3.5#,80,2,0
153600,101.05248,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
153600,101.05248,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
154320,101.5261635,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
154320,101.5261635,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
155040,101.999847,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
155040,101.999847,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
155520,102.315636,227,0.14934188124999404,42,F2.5#,80,2,0
155520,102.315636,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
156240,102.7893195,227,0.14934188124999404,42,F2.5#,80,2,0
156240,102.7893195,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
156960,103.263003,227,0.14934188124999404,42,F2.5#,80,2,0
156960,103.263003,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
157440,103.578792,227,0.14934188124999404,45,A2.75,80,2,0
157440,103.578792,227,0.14934188124999404,52,E3.333333333333333,80,2,0
158160,104.0524755,227,0.14934188124999404,45,A2.75,80,2,0
158160,104.0524755,227,0.14934188124999404,52,E3.333333333333333,80,2,0
158880,104.526159,227,0.14934188124999404,45,A2.75,80,2,0
158880,104.526159,227,0.14934188124999404,52,E3.333333333333333,80,2,0
159360,104.841948,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
159360,104.841948,227,0.14934188124999404,54,F3.5#,80,2,0
160080,105.3156315,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
160080,105.3156315,227,0.14934188124999404,54,F3.5#,80,2,0
160800,105.789315,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
160800,105.789315,227,0.14934188124999404,54,F3.5#,80,2,0
161280,106.105104,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
161280,106.105104,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
162000,106.5787875,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
162000,106.5787875,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
162720,107.052471,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
162720,107.052471,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
163200,107.36826,227,0.14934188124999404,42,F2.5#,80,2,0
163200,107.36826,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
163920,107.8419435,227,0.14934188124999404,42,F2.5#,80,2,0
163920,107.8419435,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
164640,108.315627,227,0.14934188124999404,42,F2.5#,80,2,0
164640,108.315627,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
165120,108.631416,227,0.14934188124999404,45,A2.75,80,2,0
165120,108.631416,227,0.14934188124999404,52,E3.333333333333333,80,2,0
165840,109.1050995,227,0.14934188124999404,45,A2.75,80,2,0
165840,109.1050995,227,0.14934188124999404,52,E3.333333333333333,80,2,0
166560,109.578783,227,0.14934188124999404,45,A2.75,80,2,0
166560,109.578783,227,0.14934188124999404,52,E3.333333333333333,80,2,0
167040,109.894572,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
167040,109.894572,227,0.14934188124999404,54,F3.5#,80,2,0
167760,110.3682555,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
167760,110.3682555,227,0.14934188124999404,54,F3.5#,80,2,0
168480,110.841939,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
168480,110.841939,227,0.14934188124999404,54,F3.5#,80,2,0
168960,111.157728,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
168960,111.157728,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
169680,111.6314115,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
169680,111.6314115,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
170400,112.105095,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
170400,112.105095,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
170880,112.420884,227,0.14934188124999404,42,F2.5#,80,2,0
170880,112.420884,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
171600,112.8945675,227,0.14934188124999404,42,F2.5#,80,2,0
171600,112.8945675,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
172320,113.368251,227,0.14934188124999404,42,F2.5#,80,2,0
172320,113.368251,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
172800,113.68404,227,0.14934188124999404,45,A2.75,80,2,0
172800,113.68404,227,0.14934188124999404,52,E3.333333333333333,80,2,0
173520,114.1577235,227,0.14934188124999404,45,A2.75,80,2,0
173520,114.1577235,227,0.14934188124999404,52,E3.333333333333333,80,2,0
174240,114.631407,227,0.14934188124999404,45,A2.75,80,2,0
174240,114.631407,227,0.14934188124999404,52,E3.333333333333333,80,2,0
174720,114.947196,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
174720,114.947196,227,0.14934188124999404,54,F3.5#,80,2,0
175440,115.4208795,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
175440,115.4208795,227,0.14934188124999404,54,F3.5#,80,2,0
176160,115.894563,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
176160,115.894563,227,0.14934188124999404,54,F3.5#,80,2,0
176640,116.210352,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
176640,116.210352,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
177360,116.6840355,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
177360,116.6840355,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
178080,117.157719,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
178080,117.157719,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
178560,117.473508,227,0.14934188124999404,42,F2.5#,80,2,0
178560,117.473508,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
179280,117.9471915,227,0.14934188124999404,42,F2.5#,80,2,0
179280,117.9471915,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
180000,118.420875,227,0.14934188124999404,42,F2.5#,80,2,0
180000,118.420875,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
180480,118.736664,227,0.14934188124999404,45,A2.75,80,2,0
180480,118.736664,227,0.14934188124999404,52,E3.333333333333333,80,2,0
181200,119.2103475,227,0.14934188124999404,45,A2.75,80,2,0
181200,119.2103475,227,0.14934188124999404,52,E3.333333333333333,80,2,0
181920,119.684031,227,0.14934188124999404,45,A2.75,80,2,0
181920,119.684031,227,0.14934188124999404,52,E3.333333333333333,80,2,0
182400,119.99982,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
182400,119.99982,227,0.14934188124999404,54,F3.5#,80,2,0
183120,120.4735035,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
183120,120.4735035,227,0.14934188124999404,54,F3.5#,80,2,0
183840,120.947187,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
183840,120.947187,227,0.14934188124999404,54,F3.5#,80,2,0
184320,121.262976,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
184320,121.262976,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
185040,121.7366595,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
185040,121.7366595,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
185760,122.210343,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
185760,122.210343,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
186240,122.526132,227,0.14934188124999404,42,F2.5#,80,2,0
186240,122.526132,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
186960,122.9998155,227,0.14934188124999404,42,F2.5#,80,2,0
186960,122.9998155,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
187680,123.473499,227,0.14934188124999404,42,F2.5#,80,2,0
187680,123.473499,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
188160,123.789288,227,0.14934188124999404,45,A2.75,80,2,0
188160,123.789288,227,0.14934188124999404,52,E3.333333333333333,80,2,0
188880,124.2629715,227,0.14934188124999404,45,A2.75,80,2,0
188880,124.2629715,227,0.14934188124999404,52,E3.333333333333333,80,2,0
189600,124.736655,227,0.14934188124999404,45,A2.75,80,2,0
189600,124.736655,227,0.14934188124999404,52,E3.333333333333333,80,2,0
190080,125.052444,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
190080,125.052444,227,0.14934188124999404,54,F3.5#,80,2,0
190800,125.5261275,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
190800,125.5261275,227,0.14934188124999404,54,F3.5#,80,2,0
191520,125.999811,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
191520,125.999811,227,0.14934188124999404,54,F3.5#,80,2,0
192000,126.3156,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
192000,126.3156,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
192720,126.7892835,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
192720,126.7892835,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
193440,127.262967,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
193440,127.262967,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
193920,127.578756,227,0.14934188124999404,42,F2.5#,80,2,0
193920,127.578756,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
194640,128.0524395,227,0.14934188124999404,42,F2.5#,80,2,0
194640,128.0524395,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
195360,128.526123,227,0.14934188124999404,42,F2.5#,80,2,0
195360,128.526123,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
195840,128.841912,227,0.14934188124999404,45,A2.75,80,2,0
195840,128.841912,227,0.14934188124999404,52,E3.333333333333333,80,2,0
196560,129.3155955,227,0.14934188124999404,45,A2.75,80,2,0
196560,129.3155955,227,0.14934188124999404,52,E3.333333333333333,80,2,0
197280,129.789279,227,0.14934188124999404,45,A2.75,80,2,0
197280,129.789279,227,0.14934188124999404,52,E3.333333333333333,80,2,0
197760,130.105068,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
197760,130.105068,227,0.14934188124999404,54,F3.5#,80,2,0
199680,131.368224,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
199680,131.368224,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
200400,131.8419075,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
200400,131.8419075,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
201120,132.315591,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
201120,132.315591,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
201600,132.63138,227,0.14934188124999404,42,F2.5#,80,2,0
201600,132.63138,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
202320,133.1050635,227,0.14934188124999404,42,F2.5#,80,2,0
202320,133.1050635,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
203040,133.578747,227,0.14934188124999404,42,F2.5#,80,2,0
203040,133.578747,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
203520,133.894536,227,0.14934188124999404,45,A2.75,80,2,0
203520,133.894536,227,0.14934188124999404,52,E3.333333333333333,80,2,0
204240,134.3682195,227,0.14934188124999404,45,A2.75,80,2,0
204240,134.3682195,227,0.14934188124999404,52,E3.333333333333333,80,2,0
204960,134.841903,227,0.14934188124999404,45,A2.75,80,2,0
204960,134.841903,227,0.14934188124999404,52,E3.333333333333333,80,2,0
205440,135.157692,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
205440,135.157692,227,0.14934188124999404,54,F3.5#,80,2,0
206160,135.6313755,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
206160,135.6313755,227,0.14934188124999404,54,F3.5#,80,2,0
206880,136.105059,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
206880,136.105059,227,0.14934188124999404,54,F3.5#,80,2,0
207360,136.420848,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
207360,136.420848,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
208080,136.8945315,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
208080,136.8945315,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
208800,137.368215,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
208800,137.368215,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
209280,137.684004,227,0.14934188124999404,42,F2.5#,80,2,0
209280,137.684004,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
210000,138.1576875,227,0.14934188124999404,42,F2.5#,80,2,0
210000,138.1576875,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
210720,138.631371,227,0.14934188124999404,42,F2.5#,80,2,0
210720,138.631371,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
211200,138.94716,227,0.14934188124999404,45,A2.75,80,2,0
211200,138.94716,227,0.14934188124999404,52,E3.333333333333333,80,2,0
211920,139.4208435,227,0.14934188124999404,45,A2.75,80,2,0
211920,139.4208435,227,0.14934188124999404,52,E3.333333333333333,80,2,0
212640,139.894527,227,0.14934188124999404,45,A2.75,80,2,0
212640,139.894527,227,0.14934188124999404,52,E3.333333333333333,80,2,0
213120,140.210316,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
213120,140.210316,227,0.14934188124999404,54,F3.5#,80,2,0
213840,140.6839995,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
213840,140.6839995,227,0.14934188124999404,54,F3.5#,80,2,0
214560,141.157683,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
214560,141.157683,227,0.14934188124999404,54,F3.5#,80,2,0
215040,141.473472,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
215040,141.473472,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
215760,141.9471555,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
215760,141.9471555,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
216480,142.420839,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
216480,142.420839,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
216960,142.736628,227,0.14934188124999404,42,F2.5#,80,2,0
216960,142.736628,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
217680,143.2103115,227,0.14934188124999404,42,F2.5#,80,2,0
217680,143.2103115,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
218400,143.683995,227,0.14934188124999404,42,F2.5#,80,2,0
218400,143.683995,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
218880,143.999784,227,0.14934188124999404,45,A2.75,80,2,0
218880,143.999784,227,0.14934188124999404,52,E3.333333333333333,80,2,0
219600,144.4734675,227,0.14934188124999404,45,A2.75,80,2,0
219600,144.4734675,227,0.14934188124999404,52,E3.333333333333333,80,2,0
220320,144.947151,227,0.14934188124999404,45,A2.75,80,2,0
220320,144.947151,227,0.14934188124999404,52,E3.333333333333333,80,2,0
220800,145.26294,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
220800,145.26294,227,0.14934188124999404,54,F3.5#,80,2,0
221520,145.7366235,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
221520,145.7366235,227,0.14934188124999404,54,F3.5#,80,2,0
222240,146.210307,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
222240,146.210307,227,0.14934188124999404,54,F3.5#,80,2,0
222720,146.526096,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
222720,146.526096,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
223440,146.9997795,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
223440,146.9997795,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
224160,147.473463,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
224160,147.473463,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
224640,147.789252,227,0.14934188124999404,42,F2.5#,80,2,0
224640,147.789252,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
225360,148.2629355,227,0.14934188124999404,42,F2.5#,80,2,0
225360,148.2629355,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
226080,148.736619,227,0.14934188124999404,42,F2.5#,80,2,0
226080,148.736619,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
226560,149.052408,227,0.14934188124999404,45,A2.75,80,2,0
226560,149.052408,227,0.14934188124999404,52,E3.333333333333333,80,2,0
227280,149.5260915,227,0.14934188124999404,45,A2.75,80,2,0
227280,149.5260915,227,0.14934188124999404,52,E3.333333333333333,80,2,0
228000,149.999775,227,0.14934188124999404,45,A2.75,80,2,0
228000,149.999775,227,0.14934188124999404,52,E3.333333333333333,80,2,0
228480,150.315564,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
228480,150.315564,227,0.14934188124999404,54,F3.5#,80,2,0
229200,150.7892475,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
229200,150.7892475,227,0.14934188124999404,54,F3.5#,80,2,0
229920,151.262931,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
229920,151.262931,227,0.14934188124999404,54,F3.5#,80,2,0
230400,151.57872,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
230400,151.57872,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
231120,152.0524035,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
231120,152.0524035,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
231840,152.526087,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
231840,152.526087,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
232320,152.841876,227,0.14934188124999404,42,F2.5#,80,2,0
232320,152.841876,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
233040,153.3155595,227,0.14934188124999404,42,F2.5#,80,2,0
233040,153.3155595,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
233760,153.789243,227,0.14934188124999404,42,F2.5#,80,2,0
233760,153.789243,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
234240,154.105032,227,0.14934188124999404,45,A2.75,80,2,0
234240,154.105032,227,0.14934188124999404,52,E3.333333333333333,80,2,0
234960,154.5787155,227,0.14934188124999404,45,A2.75,80,2,0
234960,154.5787155,227,0.14934188124999404,52,E3.333333333333333,80,2,0
235680,155.052399,227,0.14934188124999404,45,A2.75,80,2,0
235680,155.052399,227,0.14934188124999404,52,E3.333333333333333,80,2,0
236160,155.368188,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
236160,155.368188,227,0.14934188124999404,54,F3.5#,80,2,0
236880,155.8418715,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
236880,155.8418715,227,0.14934188124999404,54,F3.5#,80,2,0
237600,156.315555,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
237600,156.315555,227,0.14934188124999404,54,F3.5#,80,2,0
238080,156.631344,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
238080,156.631344,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
238800,157.1050275,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
238800,157.1050275,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
239520,157.578711,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
239520,157.578711,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
240000,157.8945,227,0.14934188124999404,42,F2.5#,80,2,0
240000,157.8945,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
240720,158.3681835,227,0.14934188124999404,42,F2.5#,80,2,0
240720,158.3681835,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
241440,158.841867,227,0.14934188124999404,42,F2.5#,80,2,0
241440,158.841867,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
241920,159.157656,227,0.14934188124999404,45,A2.75,80,2,0
241920,159.157656,227,0.14934188124999404,52,E3.333333333333333,80,2,0
242640,159.6313395,227,0.14934188124999404,45,A2.75,80,2,0
242640,159.6313395,227,0.14934188124999404,52,E3.333333333333333,80,2,0
243360,160.105023,227,0.14934188124999404,45,A2.75,80,2,0
243360,160.105023,227,0.14934188124999404,52,E3.333333333333333,80,2,0
243840,160.420812,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
243840,160.420812,227,0.14934188124999404,54,F3.5#,80,2,0
244560,160.8944955,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
244560,160.8944955,227,0.14934188124999404,54,F3.5#,80,2,0
245280,161.368179,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
245280,161.368179,227,0.14934188124999404,54,F3.5#,80,2,0
245760,161.683968,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
245760,161.683968,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
246480,162.1576515,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
246480,162.1576515,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
247200,162.631335,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
247200,162.631335,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
247680,162.947124,227,0.14934188124999404,42,F2.5#,80,2,0
247680,162.947124,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
248400,163.4208075,227,0.14934188124999404,42,F2.5#,80,2,0
248400,163.4208075,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
249120,163.894491,227,0.14934188124999404,42,F2.5#,80,2,0
249120,163.894491,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
249600,164.21028,227,0.14934188124999404,45,A2.75,80,2,0
249600,164.21028,227,0.14934188124999404,52,E3.333333333333333,80,2,0
250320,164.6839635,227,0.14934188124999404,45,A2.75,80,2,0
250320,164.6839635,227,0.14934188124999404,52,E3.333333333333333,80,2,0
251040,165.157647,227,0.14934188124999404,45,A2.75,80,2,0
251040,165.157647,227,0.14934188124999404,52,E3.333333333333333,80,2,0
251520,165.473436,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
